Dataset ID	Dataset	Type	Study ID	Study	name	FilePath	Checksum	Assay ID	Assay Name	Assay Producer	Instrument Name	Instrument Model	Sample ID	Sample	Organism	Material Type	Sample[Altitude (m)]	Sample[BioSamples Acc.]	Sample[Collection Depth (m)]	Sample[Country and/or Sea]	Sample[Latitude]	Sample[Longitude]	Sample[Sampling Design Label]	Channel Name 1	Channel Visualized Entity Name 1	Channel Visualized Entity Type 1	Channel Label 1	Channel Probe Name 1	Channel Probe Type 1	Channel Name 2	Channel Visualized Entity Name 2	Channel Visualized Entity Type 2	Channel Label 2	Channel Probe Name 2	Channel Probe Type 2	Channel Name 3	Channel Visualized Entity Name 3	Channel Visualized Entity Type 3	Channel Label 3	Channel Probe Name 3	Channel Probe Type 3	Channel Name 4	Channel Visualized Entity Name 4	Channel Visualized Entity Type 4	Channel Label 4	Channel Probe Name 4	Channel Probe Type 4
fa597285-5c3b-4d00-aa5b-f5a02a70f199	PK2_BIL_5to20_20231008_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_BIL_5to20_20231008_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_24_Bilbao_LSM900_20231008/PK2_BIL_5to20_20231008_AM_01.czi	e319b91b9f762e8212a77521c8ca3a05	8c49be31-36b1-4596-b84e-74b6de255da8	TREC Plankton Scans BIL 20231008 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	bc54bf70-447d-4ef8-8f9c-c60a424fcfd5	BIL_20231008_AM_5to20_bottle-7	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117766	0	Spain	43.41705	-2.95652	024-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
015af2a2-f22d-466b-a8da-9d94e5bc77ca	PK2_BIL_5to20_20231008_PM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_BIL_5to20_20231008_PM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_24_Bilbao_LSM900_20231008/PK2_BIL_5to20_20231008_PM_01.czi	33f6204404721109b6bd214603eae340	8c49be31-36b1-4596-b84e-74b6de255da8	TREC Plankton Scans BIL 20231008 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	a3a2babb-ef0b-4b34-adc5-c4ee9b523863	BIL_20231008_PM_5to20_bottle-2	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117793	0	Spain	43.43898	-2.93755	024-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
5d6eb98d-9003-4552-a8f7-3e6b753cb161	PK2_BIL_5to40_20231006_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_BIL_5to40_20231006_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_24_Bilbao_LSM900_20231006/PK2_BIL_5to40_20231006_AM_01.czi	ad3bad4ba58bf5e92477eacb9d17ed47	8994342d-1c62-472c-94e1-8336254728b9	TREC Plankton Scans BIL 20231006 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	075933e0-ae8e-46f1-868e-20b157d38ac2	BIL_20231006_AM_5to40_bottle-8	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117751	0	Spain	43.4385	-2.9239	024-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
213f8e2a-2521-4f87-8957-649e9d538249	PK2_BIL_5to40_20231006_PM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_BIL_5to40_20231006_PM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_24_Bilbao_LSM900_20231006/PK2_BIL_5to40_20231006_PM_01.czi	c0dce03a7d0cb9b00fc07ad07e1924e7	8994342d-1c62-472c-94e1-8336254728b9	TREC Plankton Scans BIL 20231006 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	75b497f5-446f-42d5-bbe1-0e31f0d589f5	BIL_20231006_PM_5to40_bottle-7	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117758	0	Spain	43.41787	-2.69	024-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
6fc9f05a-e518-4aa1-b74d-1001e221081e	PK2_BIL_5to40_20231008_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_BIL_5to40_20231008_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_24_Bilbao_LSM900_20231008/PK2_BIL_5to40_20231008_AM_01.czi	a398fd7bfb8cd0a764c5042847a6f064	8c49be31-36b1-4596-b84e-74b6de255da8	TREC Plankton Scans BIL 20231008 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	d2311935-25cd-48cc-a7a6-f4ced7faa3b8	BIL_20231008_AM_5to40_bottle-5	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117765	0	Spain	43.41705	-2.95652	024-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
b1c666a4-c066-4006-afae-96f083ce82bd	PK2_BIL_5to40_20231008_PM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_BIL_5to40_20231008_PM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_24_Bilbao_LSM900_20231008/PK2_BIL_5to40_20231008_PM_01.czi	1cbffebc57bc5ebd401c26b32759974d	8c49be31-36b1-4596-b84e-74b6de255da8	TREC Plankton Scans BIL 20231008 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	634d2ea8-6aef-411a-b584-5a7347ea47db	BIL_20231008_PM_5to40_bottle-3	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117789	0	Spain	43.43898	-2.93755	024-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
9564061f-00ad-4292-b33b-887154cbb22f	PK2_KRI_10to100_20230802_PM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_KRI_10to100_20230802_PM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_15_Kristineberg_LSM900_20230802/PK2_KRI_10to100_20230802_PM_01.czi	8243c62d56aeea18c7dd8414949c9823	bc58e53c-1e08-45db-826b-162637b8e6fd	TREC Plankton Scans KRI 20230802 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	550298be-90ba-4bc8-afea-3e879d348296	KRI_20230802_PM_10to100_bottle-5	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117719	0	Sweden	58.25694	11.45444	015-03-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
28bd75bd-b0d0-48c3-9508-1abe44637a75	PK2_KRI_10to100_20230807_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_KRI_10to100_20230807_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_15_Kristineberg_LSM900_20230807/PK2_KRI_10to100_20230807_AM_01.czi	2d0c6649db020d9801b6e98347c6e094	7dd3f600-3b75-46a3-af23-71fb1c68dde3	TREC Plankton Scans KRI 20230807 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	201b030f-8c14-49a9-a889-a9fa9b88f6a7	KRI_20230807_AM_10to100_bottle-5	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117649	0	Sweden	58.25639	11.45139	015-03-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
fd2b268d-c2b2-4204-8f11-625cb5fbdff2	PK2_KRI_10to20_20230807_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_KRI_10to20_20230807_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_15_Kristineberg_LSM900_20230807/PK2_KRI_10to20_20230807_AM_01.czi	53ebfde20a60411cd3216819b652a24b	7dd3f600-3b75-46a3-af23-71fb1c68dde3	TREC Plankton Scans KRI 20230807 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	179f68bf-e8f5-446e-89bd-e9b576458a02	KRI_20230807_AM_10to20_bottle-1	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117647	0	Sweden	58.25639	11.45139	015-03-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
023faa63-9378-47ec-bb76-35c42b994fe8	PK2_KRI_10to20_20230808_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_KRI_10to20_20230808_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_15_Kristineberg_LSM900_20230808/PK2_KRI_10to20_20230808_AM_01.czi	da7e35e75223047dbc5e413dc26c6bf7	a2b89937-e037-4aae-90fa-e8c94a260957	TREC Plankton Scans KRI 20230808 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	2fd01b52-d846-4bbe-a9e3-94cc4c09ea00	KRI_20230808_AM_10to20_bottle-1	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117654	0	Sweden	58.25778	11.44972	015-03-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
b6835bbe-3087-49d1-9a9b-1740ab413cb9	PK2_KRI_10to20_20230810_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_KRI_10to20_20230810_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_15_Kristineberg_LSM900_20230810/PK2_KRI_10to20_20230810_AM_01.czi	085bbd510e4ea370ad2ebcebd60e5a78	870c0f0a-fa92-4673-af7b-0d9fd15cf64b	TREC Plankton Scans KRI 20230810 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	70d170d4-6a72-4162-a99b-3acca66ae4c7	KRI_20230810_AM_10to20_bottle-1	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117692	0	Sweden	58.25639	11.45194	015-03-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
5a357486-4c44-4990-ab4e-a893842c7526	PK2_KRI_10to20_20230811_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_KRI_10to20_20230811_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_15_Kristineberg_LSM900_20230811/PK2_KRI_10to20_20230811_AM_01.czi	283ea11f9ef624d6845075d5e704f838	7de34918-aa55-4278-b6ec-d8888ab508b9	TREC Plankton Scans KRI 20230811 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	7690b4db-0f1f-44c5-a648-6694df2ff65f	KRI_20230811_AM_10to20_bottle-6	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117681	0	Sweden	58.28083	11.50861	015-03-00-000	Hoechst34580	DNA and surface structures (teca)	DNA	Hoechst34580			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
30fca86e-167c-4f56-a4e2-7f3e452392ef	PK2_KRI_10to40_20230801_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_KRI_10to40_20230801_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_15_Kristineberg_LSM900_20230801/PK2_KRI_10to40_20230801_AM_01.czi	ebc85db4978db0eda62b6226d13d3645	34ed7acb-1739-4d95-9a08-bc4a1ab0f6d4	TREC Plankton Scans KRI 20230801 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	a2c3e355-6c39-487a-9381-616d4ab81eac	KRI_20230801_AM_10to40_bottle-2	marine plankton environmental sample	whole organism		https://www.ebi.ac.uk/biosamples/samples/SAMEA117117663						Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			T-PMT	None					ChloA	Chlorophyll A autofluorescence	Chloroplast				PE	Phycoerythrin autofluorescence				
f67e7d75-53a1-430a-8eb4-c8a11589ee9a	PK2_KRI_10to40_20230802_AM_01_CFW	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_KRI_10to40_20230802_AM_01_CFW.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_15_Kristineberg_LSM900_20230802_CFW/PK2_KRI_10to40_20230802_AM_01_CFW.czi	5b0939e0d607cc2611160f83efcd20d1	9f8682d6-ccc1-440e-88f5-47c196a8a43b	TREC Plankton Scans KRI 20230802 LSM900 CFW		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	03398bce-aab3-4c72-84ed-f5f9df923b32	KRI_20230802_AM_10to40_bottle-3	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117700	0	Sweden	58.25694	11.45444	015-03-00-000	CFW	polysaccharides	Cell Wall	CalcofluorWhite			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
20a916b6-3f1e-4696-a661-0d83bba33aff	PK2_KRI_10to40_20230802_PM_01_CFW	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_KRI_10to40_20230802_PM_01_CFW.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_15_Kristineberg_LSM900_20230802_CFW/PK2_KRI_10to40_20230802_PM_01_CFW.czi	8216c2696c29e19473a37b234e11f801	9f8682d6-ccc1-440e-88f5-47c196a8a43b	TREC Plankton Scans KRI 20230802 LSM900 CFW		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	cbd78f70-8ef3-4abb-b854-820125f889cc	KRI_20230802_PM_10to40_bottle-1	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117717	0	Sweden	58.25694	11.45444	015-03-00-000	CFW	polysaccharides	Cell Wall	CalcofluorWhite			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
160b26e1-1b8c-42db-ae98-93826b7fef78	PK2_KRI_10to40_20230803_AM_01_CFW	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_KRI_10to40_20230803_AM_01_CFW.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_15_Kristineberg_LSM900_20230803_CFW/PK2_KRI_10to40_20230803_AM_01_CFW.czi	1ae97b1b5c4e31bfdf2daeb618db1089	f8e28e8d-4b4e-488d-be39-e20c8b8cb602	TREC Plankton Scans KRI 20230803 LSM900 CFW		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	118c13d4-b96b-4e34-99ca-a5dcaed6d2b5	KRI_20230803_AM_10to40_bottle-1	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117713	0	Sweden	58.32361	11.54417	015-03-00-000	CFW	polysaccharides	Cell Wall	CalcofluorWhite			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
f35c66bc-9b27-4cb7-a374-4a1ff188e661	PK2_KRI_10to40_20230803_PM_01_CFW	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_KRI_10to40_20230803_PM_01_CFW.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_15_Kristineberg_LSM900_20230803_CFW/PK2_KRI_10to40_20230803_PM_01_CFW.czi	6262fa12d6ca77744eefc5eb857f684b	f8e28e8d-4b4e-488d-be39-e20c8b8cb602	TREC Plankton Scans KRI 20230803 LSM900 CFW		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	320b6a2c-d3d3-477a-af7c-adb456c28ae4	KRI_20230803_PM_10to40_bottle-1	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117706	0	Sweden	58.25667	11.45194	015-03-00-000	CFW	polysaccharides	Cell Wall	CalcofluorWhite			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
ba5ecf99-aa39-4c0e-9e26-166722e163b8	PK2_KRI_10to40_20230804_AM_01_CFW	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_KRI_10to40_20230804_AM_01_CFW.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_15_Kristineberg_LSM900_20230804_CFW/PK2_KRI_10to40_20230804_AM_01_CFW.czi	27e7c8bf940be66840cb2d64588435a4	7e2c0eac-4c33-4ea1-8ba9-d4e9cc8b404d	TREC Plankton Scans KRI 20230804 LSM900 CFW		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	6cf299f7-b074-4552-a611-12091640180a	KRI_20230804_AM_10to40_bottle-3	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117686	0	Sweden	59.4601	11.4525	015-03-00-000	CFW	polysaccharides	Cell Wall	CalcofluorWhite			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
0136f266-9239-4fe7-b8c6-d5716bf334e1	PK2_KRI_10to40_20230804_PM_01_CFW	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_KRI_10to40_20230804_PM_01_CFW.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_15_Kristineberg_LSM900_20230804_CFW/PK2_KRI_10to40_20230804_PM_01_CFW.czi	35bd20d25b7253daea15ea47573eb121	7e2c0eac-4c33-4ea1-8ba9-d4e9cc8b404d	TREC Plankton Scans KRI 20230804 LSM900 CFW		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	0fdbf33a-f4c1-4775-8fbc-099a47028cc4	KRI_20230804_PM_10to40_bottle-1	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117656	0	Sweden	59.4601	11.4525	015-03-00-000	CFW	polysaccharides	Cell Wall	CalcofluorWhite			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
fdf870cd-8d55-4e0a-8ff7-07a941d27b4a	PK2_KRI_10to40_20230805_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_KRI_10to40_20230805_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_15_Kristineberg_LSM900_20230805/PK2_KRI_10to40_20230805_AM_01.czi	55296bbe27511f4fee8684869078e18b	4ccc5a62-06f5-407f-8ff9-49bc35321ed3	TREC Plankton Scans KRI 20230805 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	b664377a-f9f0-499e-a0f8-bf1add0cebe7	KRI_20230805_AM_10to40_bottle-1	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117638	0	Sweden	58.25667	11.4525	015-03-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
c3891f01-08e8-482c-a6ee-d10f0f257e36	PK2_KRI_10to40_20230805_AM_02_CFW	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_KRI_10to40_20230805_AM_02_CFW.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_15_Kristineberg_LSM900_20230805_CFW/PK2_KRI_10to40_20230805_AM_02_CFW.czi	35d3aed160d3ebf49335e72efca33adc	22260486-8abb-4ec4-b54c-3ef9aeb6f849	TREC Plankton Scans KRI 20230805 LSM900 CFW		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	b664377a-f9f0-499e-a0f8-bf1add0cebe7	KRI_20230805_AM_10to40_bottle-1	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117638	0	Sweden	58.25667	11.4525	015-03-00-000	CFW	polysaccharides	Cell Wall	CalcofluorWhite			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
c318546b-64fc-434b-af83-94e7b14d3529	PK2_KRI_10to40_20230807_AM_01_CFW	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_KRI_10to40_20230807_AM_01_CFW.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_15_Kristineberg_LSM900_20230807_CFW/PK2_KRI_10to40_20230807_AM_01_CFW.czi	128cd7b21bd204cb1396b8289cb986d4	503eae49-f1e2-4f89-b51c-a3317d28d1b6	TREC Plankton Scans KRI 20230807 LSM900 CFW		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	46d64cb8-b90b-43c4-b1af-55c0eab17471	KRI_20230807_AM_10to40_bottle-2	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117648	0	Sweden	58.25639	11.45139	015-03-00-000	CFW	polysaccharides	Cell Wall	CalcofluorWhite			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
5d8d28b8-1c28-40fe-af74-b0a371a1c3b6	PK2_KRI_10to40_20230808_AM_01_CFW	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_KRI_10to40_20230808_AM_01_CFW.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_15_Kristineberg_LSM900_20230808_CFW/PK2_KRI_10to40_20230808_AM_01_CFW.czi	c71d7b1a4d9bb5ee47570c78500ab5ce	bfd9661e-e1d7-48db-b8fa-bf333f097aef	TREC Plankton Scans KRI 20230808 LSM900 CFW		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	40ffb9f9-99bc-431a-9b35-38d6c3075a54	KRI_20230808_AM_10to40_bottle-3	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117655	0	Sweden	58.25778	11.44972	015-03-00-000	CFW	polysaccharides	Cell Wall	CalcofluorWhite			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
765e50c1-1c42-41cf-a5a2-2bbb0528a533	PK2_KRI_10to40_20230810_AM_01_CFW	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_KRI_10to40_20230810_AM_01_CFW.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_15_Kristineberg_LSM900_20230810_CFW/PK2_KRI_10to40_20230810_AM_01_CFW.czi	7129e43eff4a2a7bdcdd1b9325028fad	b28cb397-9f63-4bd5-8dd2-c8f8250b997d	TREC Plankton Scans KRI 20230810 LSM900 CFW		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	f5804e0a-b124-436a-b14f-6f640f233244	KRI_20230810_AM_10to40_bottle-2	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117693	0	Sweden	58.25639	11.45194	015-03-00-000	CFW	polysaccharides	Cell Wall	CalcofluorWhite			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
bad90274-94e0-4265-83a1-a22d9220f8f7	PK2_KRI_150to500_20230804_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_KRI_150to500_20230804_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_15_Kristineberg_LSM900_20230804/PK2_KRI_150to500_20230804_AM_01.czi	a05050bc66a7591adc2dfd129d72e442	6470e304-c8ab-434a-b046-aaad1b21e86e	TREC Plankton Scans KRI 20230804 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	a2e2031a-db0a-4c3e-9193-480b401abdf5	KRI_20230804_AM_150to500_bottle-8	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117688	0	Sweden	59.4601	11.4525	015-03-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
67cc95bd-429f-4a36-a30e-a6b29c24163b	PK2_KRI_150to500_20230804_PM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_KRI_150to500_20230804_PM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2023/TREC_STOP_15_Kristineberg_LSM900_20230804/PK2_KRI_150to500_20230804_PM_01.czi	0ef97b4da4c2cecf638a4f3c021522e9	6470e304-c8ab-434a-b046-aaad1b21e86e	TREC Plankton Scans KRI 20230804 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	eda66ffc-635b-4f81-9080-f5e37068f9c0	KRI_20230804_PM_150to500_bottle-6	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117117660	0	Sweden	59.4601	11.4525	015-03-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
